epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,28943.5,1.87692,0.81278,1.17986,0.52681,0.44798,0.44564,0.26179,2.61852,0.75424,1.16173,0.00876,0.00876,0.00876
157,29128.6,1.9152,0.807,1.17719,0.52614,0.44778,0.44561,0.26168,2.61779,0.75389,1.16156,0.008752,0.008752,0.008752
158,29313.2,1.8908,0.80711,1.1767,0.52824,0.4474,0.4459,0.26184,2.61684,0.75366,1.16143,0.008744,0.008744,0.008744
159,29497.7,1.87768,0.80741,1.17536,0.52928,0.44655,0.44592,0.26185,2.61622,0.75322,1.16126,0.008736,0.008736,0.008736
160,29682.6,1.8913,0.80652,1.17542,0.52801,0.44843,0.44602,0.26206,2.61569,0.75296,1.16109,0.008728,0.008728,0.008728
161,29867,1.86941,0.8026,1.17703,0.52914,0.44769,0.44631,0.26232,2.61476,0.75268,1.16099,0.00872,0.00872,0.00872
162,30051.4,1.85686,0.81021,1.17384,0.52942,0.44777,0.44637,0.26235,2.61408,0.75244,1.16086,0.008712,0.008712,0.008712
163,30235.7,1.86652,0.81198,1.17636,0.52931,0.44769,0.44659,0.26251,2.61314,0.75225,1.16065,0.008704,0.008704,0.008704
164,30420.2,1.86644,0.80301,1.17047,0.52898,0.44767,0.44693,0.26278,2.61238,0.75185,1.16046,0.008696,0.008696,0.008696
165,30604.6,1.84963,0.80038,1.17585,0.5262,0.45104,0.44692,0.26282,2.61092,0.75159,1.1603,0.008688,0.008688,0.008688
166,30789.1,1.86348,0.80326,1.17402,0.52876,0.4488,0.44684,0.26269,2.61029,0.75135,1.16016,0.00868,0.00868,0.00868
167,30973.7,1.86904,0.80287,1.16875,0.52896,0.4488,0.44703,0.26273,2.60984,0.75119,1.16007,0.008672,0.008672,0.008672
168,31158.4,1.87949,0.80703,1.17628,0.53004,0.44776,0.44758,0.26295,2.60856,0.7508,1.15991,0.008664,0.008664,0.008664
169,31342.8,1.86179,0.80549,1.17479,0.5295,0.45047,0.44789,0.26338,2.60753,0.75049,1.15978,0.008656,0.008656,0.008656
170,31527.3,1.86951,0.80039,1.16982,0.52827,0.451,0.44817,0.26343,2.60707,0.75019,1.15972,0.008648,0.008648,0.008648
171,31711.8,1.88793,0.80013,1.17612,0.52754,0.45081,0.44818,0.26351,2.60656,0.75006,1.15963,0.00864,0.00864,0.00864
172,31896.5,1.87651,0.793,1.17258,0.52546,0.4523,0.44842,0.26375,2.60581,0.74978,1.15953,0.008632,0.008632,0.008632
173,32081.1,1.85304,0.80352,1.1728,0.52452,0.45248,0.44825,0.26384,2.60523,0.74943,1.15948,0.008624,0.008624,0.008624
174,32266.2,1.87111,0.79983,1.16919,0.52622,0.45151,0.44835,0.2638,2.60518,0.74918,1.15936,0.008616,0.008616,0.008616
175,32450.6,1.86687,0.7953,1.17232,0.52828,0.45084,0.44868,0.26385,2.60487,0.74891,1.1593,0.008608,0.008608,0.008608
176,32635.1,1.87304,0.80498,1.17202,0.52897,0.45107,0.44914,0.26421,2.60445,0.7486,1.15922,0.0086,0.0086,0.0086
177,32819.2,1.89156,0.79361,1.17208,0.53068,0.45032,0.44955,0.26421,2.60371,0.74846,1.15907,0.008592,0.008592,0.008592
178,33004.1,1.84751,0.79961,1.1712,0.53162,0.45073,0.44933,0.26422,2.60358,0.74825,1.15905,0.008584,0.008584,0.008584
179,33188.7,1.85766,0.7915,1.17168,0.53173,0.45077,0.44963,0.26448,2.60315,0.74811,1.15894,0.008576,0.008576,0.008576
180,33373.3,1.85524,0.79205,1.17096,0.53249,0.45067,0.44973,0.26447,2.60231,0.74781,1.15875,0.008568,0.008568,0.008568
181,33559.2,1.86982,0.78795,1.1677,0.5331,0.45104,0.44986,0.26457,2.60173,0.7476,1.15872,0.00856,0.00856,0.00856
182,33744.2,1.88757,0.79057,1.16869,0.5356,0.44966,0.45004,0.26468,2.60142,0.74731,1.15857,0.008552,0.008552,0.008552
183,33928.8,1.8515,0.79428,1.16815,0.53569,0.44961,0.45024,0.26471,2.60037,0.74698,1.15839,0.008544,0.008544,0.008544
184,34113.6,1.8553,0.79078,1.16594,0.53513,0.44976,0.45041,0.26483,2.60024,0.74673,1.15835,0.008536,0.008536,0.008536
185,34298.4,1.86285,0.79189,1.16883,0.53667,0.44871,0.4505,0.26494,2.59956,0.74646,1.15827,0.008528,0.008528,0.008528
186,34483.2,1.83569,0.7907,1.16755,0.53465,0.44925,0.45036,0.26504,2.5993,0.7462,1.15819,0.00852,0.00852,0.00852
187,34668.9,1.84078,0.79309,1.16658,0.53316,0.45024,0.45066,0.26516,2.5983,0.74594,1.15807,0.008512,0.008512,0.008512
188,34853.4,1.8358,0.7871,1.16565,0.53462,0.44914,0.45103,0.26525,2.59796,0.74571,1.15799,0.008504,0.008504,0.008504
