epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,4894.88,0.21302,0.49522,1.13536,0.70479,0.61117,0.67391,0.3955,0.48461,0.89096,1.33848,0.008544,0.008544,0.008544
184,4921.67,0.2094,0.4925,1.11277,0.77492,0.59498,0.70568,0.43424,0.48616,0.80239,1.33956,0.008536,0.008536,0.008536
185,4948.46,0.21456,0.50822,1.12494,0.71276,0.62444,0.68943,0.41675,0.48228,0.86836,1.32591,0.008528,0.008528,0.008528
186,4975.33,0.21801,0.50951,1.12431,0.64112,0.61166,0.65303,0.38775,0.49397,0.92507,1.33826,0.00852,0.00852,0.00852
187,5002.04,0.21402,0.51844,1.13455,0.68431,0.60989,0.66761,0.3932,0.49288,0.93831,1.35593,0.008512,0.008512,0.008512
188,5026.98,0.21526,0.47578,1.11797,0.5933,0.64309,0.64005,0.38282,0.49585,0.94751,1.35327,0.008504,0.008504,0.008504
189,5051.92,0.20781,0.52435,1.13028,0.74441,0.6213,0.71088,0.42493,0.4986,0.82559,1.33073,0.008496,0.008496,0.008496
190,5076.78,0.21765,0.52043,1.14129,0.69268,0.5669,0.64981,0.38275,0.49986,0.94652,1.38278,0.008488,0.008488,0.008488
191,5101.66,0.21605,0.52185,1.12394,0.61175,0.61689,0.65883,0.39251,0.48464,0.91006,1.35241,0.00848,0.00848,0.00848
192,5127.87,0.21735,0.52844,1.13196,0.73245,0.62057,0.71046,0.44088,0.46987,0.77192,1.30796,0.008472,0.008472,0.008472
193,5154.84,0.21994,0.50127,1.12353,0.76363,0.61292,0.71842,0.44322,0.48447,0.73819,1.31408,0.008464,0.008464,0.008464
194,5181.63,0.22544,0.51151,1.11669,0.69489,0.63195,0.68752,0.41757,0.48863,0.83205,1.33624,0.008456,0.008456,0.008456
195,5208.41,0.21108,0.47489,1.13565,0.67827,0.66093,0.71821,0.4216,0.47969,0.78556,1.32702,0.008448,0.008448,0.008448
196,5235.22,0.22164,0.49667,1.12922,0.68185,0.65378,0.69684,0.40944,0.47989,0.7994,1.33139,0.00844,0.00844,0.00844
197,5261.39,0.214,0.4996,1.11024,0.64115,0.67452,0.70559,0.42337,0.47364,0.80994,1.30773,0.008432,0.008432,0.008432
198,5287.65,0.21825,0.50199,1.12235,0.66479,0.61589,0.68654,0.41399,0.47579,0.85261,1.3338,0.008424,0.008424,0.008424
199,5312.51,0.20754,0.48796,1.11394,0.73162,0.6194,0.69521,0.42234,0.47491,0.81759,1.32862,0.008416,0.008416,0.008416
200,5337.46,0.20952,0.49903,1.1236,0.70566,0.60804,0.6959,0.4185,0.46806,0.82524,1.31384,0.008408,0.008408,0.008408
201,5363.94,0.2258,0.48006,1.12229,0.6655,0.66631,0.71142,0.43127,0.47184,0.79079,1.31675,0.0084,0.0084,0.0084
202,5390.71,0.21844,0.48403,1.1236,0.65987,0.67887,0.69193,0.39906,0.48023,0.81116,1.34113,0.008392,0.008392,0.008392
203,5416.21,0.22214,0.49728,1.11984,0.69216,0.60629,0.68985,0.40855,0.47909,0.82122,1.34075,0.008384,0.008384,0.008384
204,5441.09,0.21882,0.46896,1.1139,0.68453,0.62196,0.68968,0.40629,0.48105,0.89095,1.3405,0.008376,0.008376,0.008376
205,5466.08,0.22258,0.47759,1.14078,0.71521,0.6287,0.70003,0.42126,0.48027,0.80037,1.32578,0.008368,0.008368,0.008368
206,5490.92,0.21537,0.48409,1.12741,0.66524,0.66642,0.69436,0.41272,0.46997,0.81923,1.31877,0.00836,0.00836,0.00836
207,5515.85,0.21009,0.48991,1.1076,0.68326,0.61776,0.67607,0.40612,0.4715,0.84012,1.32829,0.008352,0.008352,0.008352
208,5540.74,0.21643,0.47044,1.12473,0.74778,0.6219,0.70204,0.42756,0.46856,0.77304,1.31457,0.008344,0.008344,0.008344
209,5565.6,0.20916,0.45736,1.12174,0.65491,0.63686,0.68613,0.40833,0.48928,0.89734,1.35304,0.008336,0.008336,0.008336
210,5590.57,0.21364,0.47249,1.10695,0.65302,0.698,0.70987,0.4339,0.47615,0.84756,1.32545,0.008328,0.008328,0.008328
211,5617.26,0.21371,0.46454,1.12663,0.65294,0.66124,0.70841,0.43219,0.46652,0.83079,1.30534,0.00832,0.00832,0.00832
212,5643.32,0.21759,0.46007,1.11586,0.7144,0.62782,0.71195,0.43217,0.47318,0.79058,1.30373,0.008312,0.008312,0.008312
213,5668.75,0.20529,0.46127,1.09716,0.7375,0.60768,0.69402,0.42253,0.48728,0.9012,1.3292,0.008304,0.008304,0.008304
214,5694.74,0.20977,0.46918,1.12165,0.67765,0.65445,0.69819,0.42842,0.48164,0.894,1.31921,0.008296,0.008296,0.008296
215,5721.52,0.21487,0.47272,1.10555,0.67443,0.63904,0.69764,0.4216,0.47252,0.81848,1.3235,0.008288,0.008288,0.008288
216,5748.47,0.2119,0.47043,1.12721,0.72088,0.64924,0.71317,0.42614,0.47486,0.75884,1.32518,0.00828,0.00828,0.00828
217,5775.27,0.22009,0.47852,1.12501,0.69468,0.67392,0.7253,0.42926,0.47229,0.72345,1.31813,0.008272,0.008272,0.008272
218,5802.14,0.2058,0.4507,1.11213,0.62664,0.72307,0.70804,0.41995,0.48128,0.82369,1.34142,0.008264,0.008264,0.008264
219,5828.52,0.21742,0.45081,1.11262,0.66678,0.66758,0.69806,0.41966,0.47368,0.83705,1.32331,0.008256,0.008256,0.008256
220,5855.32,0.21251,0.47691,1.11908,0.75646,0.65106,0.72878,0.43342,0.46892,0.7701,1.30332,0.008248,0.008248,0.008248
221,5882.09,0.21812,0.48442,1.131,0.67628,0.68636,0.69907,0.4181,0.46354,0.83239,1.31823,0.00824,0.00824,0.00824
222,5908.91,0.20181,0.44021,1.10167,0.76842,0.64887,0.73671,0.43928,0.4489,0.7633,1.29242,0.008232,0.008232,0.008232
223,5935.67,0.20752,0.46179,1.11785,0.72213,0.63738,0.71805,0.42891,0.46083,0.77236,1.30742,0.008224,0.008224,0.008224
224,5962.44,0.20763,0.44611,1.09975,0.66631,0.68093,0.70099,0.42641,0.46714,0.7943,1.31381,0.008216,0.008216,0.008216
225,5989.31,0.21427,0.48541,1.12146,0.73102,0.66592,0.71716,0.44536,0.46412,0.77194,1.3014,0.008208,0.008208,0.008208
226,6014.57,0.21517,0.47773,1.11763,0.7164,0.67506,0.72008,0.4346,0.4706,0.80545,1.32867,0.0082,0.0082,0.0082
227,6039.58,0.19994,0.43019,1.08972,0.68383,0.65416,0.70879,0.42405,0.47421,0.7703,1.32815,0.008192,0.008192,0.008192
228,6065.19,0.21666,0.43119,1.09948,0.70224,0.69853,0.73292,0.4485,0.45867,0.72784,1.29671,0.008184,0.008184,0.008184
229,6092.01,0.22086,0.45694,1.10978,0.72819,0.64031,0.71864,0.42897,0.47004,0.76023,1.32902,0.008176,0.008176,0.008176
230,6118.74,0.19778,0.42395,1.10118,0.69399,0.71022,0.73676,0.45473,0.47012,0.76814,1.31565,0.008168,0.008168,0.008168
231,6145.5,0.21268,0.43852,1.11167,0.65609,0.68562,0.7145,0.42753,0.47264,0.7973,1.32401,0.00816,0.00816,0.00816
232,6172.36,0.20609,0.4246,1.10288,0.75724,0.65259,0.73776,0.44305,0.47354,0.72082,1.31821,0.008152,0.008152,0.008152
233,6198.72,0.21482,0.44254,1.11116,0.69863,0.63226,0.68679,0.40133,0.48388,0.86795,1.36134,0.008144,0.008144,0.008144
234,6225.54,0.20335,0.44567,1.08912,0.66059,0.71703,0.71719,0.43453,0.473,0.81186,1.33118,0.008136,0.008136,0.008136
235,6252.37,0.20096,0.43261,1.09993,0.74471,0.62197,0.7268,0.44655,0.46768,0.81372,1.31528,0.008128,0.008128,0.008128
236,6279.09,0.20449,0.42082,1.09417,0.7135,0.6257,0.70386,0.41793,0.47444,0.86447,1.35507,0.00812,0.00812,0.00812
237,6305.9,0.20505,0.4378,1.11319,0.72251,0.65363,0.71285,0.42364,0.47963,0.84476,1.34142,0.008112,0.008112,0.008112
238,6332.62,0.20957,0.44099,1.10379,0.76031,0.62314,0.69285,0.41696,0.48427,0.89925,1.34748,0.008104,0.008104,0.008104
239,6358.73,0.19909,0.4195,1.10403,0.665,0.68225,0.70169,0.42594,0.4742,0.81765,1.31585,0.008096,0.008096,0.008096
240,6384.98,0.20239,0.46852,1.08902,0.67259,0.65806,0.68168,0.4221,0.48253,0.79473,1.32906,0.008088,0.008088,0.008088
241,6411.69,0.19899,0.43362,1.09242,0.67677,0.63952,0.67058,0.40486,0.48217,0.8877,1.34506,0.00808,0.00808,0.00808
242,6438.44,0.20404,0.46447,1.09701,0.67613,0.68227,0.70061,0.4284,0.46496,0.7789,1.32049,0.008072,0.008072,0.008072
243,6465.22,0.20501,0.43495,1.08877,0.66541,0.67585,0.67635,0.40931,0.48055,0.82081,1.35134,0.008064,0.008064,0.008064
244,6491.97,0.19967,0.42773,1.10364,0.72592,0.59369,0.68894,0.41571,0.48936,0.82253,1.34839,0.008056,0.008056,0.008056
245,6518.38,0.20971,0.45215,1.12053,0.69294,0.63114,0.6984,0.4131,0.49299,0.77042,1.3368,0.008048,0.008048,0.008048
246,6545.24,0.21261,0.42632,1.11639,0.68275,0.69738,0.70841,0.42345,0.4835,0.80639,1.3395,0.00804,0.00804,0.00804
247,6571.08,0.21255,0.42207,1.1025,0.72272,0.65021,0.72462,0.43705,0.46941,0.76673,1.31892,0.008032,0.008032,0.008032
248,6597.51,0.19311,0.41553,1.09294,0.73164,0.5987,0.70558,0.42629,0.47489,0.80314,1.34327,0.008024,0.008024,0.008024
249,6624.3,0.20995,0.44252,1.10357,0.66634,0.66481,0.70892,0.42695,0.46865,0.74559,1.32667,0.008016,0.008016,0.008016
250,6651.01,0.20679,0.44442,1.09147,0.71402,0.67197,0.72236,0.44186,0.47655,0.72859,1.33498,0.008008,0.008008,0.008008
251,6677.8,0.21403,0.43125,1.09635,0.75204,0.6082,0.70023,0.41705,0.4949,0.79925,1.37457,0.008,0.008,0.008
252,6704.47,0.19658,0.41755,1.10665,0.66839,0.62484,0.6723,0.40267,0.4998,0.85126,1.38723,0.007992,0.007992,0.007992
253,6731.29,0.19065,0.39275,1.08888,0.73737,0.62158,0.69768,0.41196,0.48222,0.82294,1.34526,0.007984,0.007984,0.007984
254,6758.01,0.20646,0.38336,1.08472,0.70055,0.65951,0.69898,0.4171,0.48149,0.85075,1.36327,0.007976,0.007976,0.007976
255,6784.71,0.19542,0.40624,1.08269,0.73528,0.62596,0.69999,0.42479,0.48427,0.8551,1.35585,0.007968,0.007968,0.007968
256,6809.61,0.20255,0.39626,1.08014,0.70472,0.67497,0.71537,0.43584,0.46438,0.8161,1.32596,0.00796,0.00796,0.00796
257,6834.82,0.21151,0.40417,1.08177,0.7295,0.62843,0.7119,0.42701,0.48096,0.82968,1.35794,0.007952,0.007952,0.007952
258,6861.64,0.20484,0.39995,1.08046,0.70171,0.66213,0.71043,0.42975,0.47486,0.78744,1.33797,0.007944,0.007944,0.007944
259,6886.61,0.20612,0.39477,1.0869,0.63542,0.69608,0.69495,0.42323,0.47286,0.81631,1.32822,0.007936,0.007936,0.007936
260,6912.06,0.20247,0.40982,1.09137,0.66886,0.64904,0.69603,0.41832,0.48325,0.83397,1.33522,0.007928,0.007928,0.007928
261,6936.91,0.19843,0.40209,1.09411,0.64937,0.70319,0.69878,0.42098,0.47978,0.87713,1.35527,0.00792,0.00792,0.00792
262,6961.74,0.19638,0.40599,1.09284,0.71124,0.70277,0.72309,0.43687,0.46843,0.78507,1.32251,0.007912,0.007912,0.007912
263,6987.15,0.19113,0.41993,1.09,0.67876,0.6776,0.7062,0.41933,0.47022,0.80435,1.34328,0.007904,0.007904,0.007904
264,7013.9,0.20856,0.39228,1.09349,0.65142,0.65506,0.68701,0.41338,0.47084,0.89403,1.34797,0.007896,0.007896,0.007896
265,7040.61,0.19605,0.39525,1.0863,0.72898,0.6251,0.69971,0.42259,0.47095,0.85681,1.3395,0.007888,0.007888,0.007888
266,7067.31,0.19272,0.41313,1.09064,0.74976,0.6451,0.70213,0.42134,0.46587,0.83462,1.32663,0.00788,0.00788,0.00788
267,7094.14,0.19459,0.4052,1.08349,0.70998,0.6559,0.69143,0.41852,0.47892,0.84906,1.35275,0.007872,0.007872,0.007872
268,7120.83,0.20019,0.39266,1.10208,0.69638,0.65701,0.70753,0.43129,0.46423,0.8036,1.31788,0.007864,0.007864,0.007864
269,7147.53,0.1982,0.39422,1.10222,0.70554,0.60195,0.6936,0.41587,0.48166,0.861,1.34099,0.007856,0.007856,0.007856
270,7174.38,0.20486,0.40735,1.08779,0.71442,0.61609,0.67766,0.40934,0.47132,0.88581,1.34156,0.007848,0.007848,0.007848
271,7201.18,0.19549,0.38051,1.08501,0.74741,0.62398,0.71918,0.43371,0.46848,0.82502,1.34409,0.00784,0.00784,0.00784
272,7226.46,0.19983,0.38331,1.07686,0.69326,0.67582,0.69778,0.4244,0.47501,0.84151,1.35544,0.007832,0.007832,0.007832
273,7251.28,0.19886,0.38088,1.08611,0.7471,0.60784,0.69182,0.41969,0.46467,0.85974,1.33763,0.007824,0.007824,0.007824
274,7276.47,0.18174,0.39444,1.08255,0.76741,0.65705,0.72041,0.44083,0.47157,0.7655,1.33546,0.007816,0.007816,0.007816
275,7303.28,0.19891,0.39379,1.09246,0.73588,0.60588,0.68423,0.42476,0.47688,0.83775,1.33917,0.007808,0.007808,0.007808
276,7330,0.19608,0.40975,1.09654,0.70216,0.61576,0.67628,0.41583,0.47613,0.87052,1.34865,0.0078,0.0078,0.0078
277,7356.81,0.19708,0.38315,1.09156,0.66645,0.66302,0.69314,0.42205,0.46725,0.83056,1.34272,0.007792,0.007792,0.007792
278,7383.5,0.18893,0.37396,1.07467,0.69814,0.64291,0.68255,0.41031,0.47342,0.90315,1.35129,0.007784,0.007784,0.007784
279,7410.33,0.19592,0.38754,1.07409,0.72038,0.66526,0.71794,0.43681,0.47135,0.7783,1.34232,0.007776,0.007776,0.007776
280,7437.05,0.1891,0.38074,1.07799,0.71313,0.63896,0.70246,0.42116,0.47298,0.84516,1.33834,0.007768,0.007768,0.007768
281,7463.74,0.19447,0.38628,1.08165,0.7254,0.66573,0.72541,0.43312,0.46499,0.76727,1.34657,0.00776,0.00776,0.00776
282,7489.35,0.20885,0.38613,1.09135,0.69834,0.63992,0.70366,0.42399,0.4726,0.82555,1.35106,0.007752,0.007752,0.007752
283,7516.07,0.19005,0.39225,1.07819,0.71413,0.60256,0.68775,0.42818,0.46292,0.81015,1.3286,0.007744,0.007744,0.007744
284,7542.88,0.19204,0.38191,1.08536,0.62676,0.66066,0.67889,0.40894,0.47294,0.89155,1.36386,0.007736,0.007736,0.007736
285,7569.61,0.18457,0.37396,1.06817,0.69481,0.65962,0.69489,0.41573,0.46121,0.86799,1.33747,0.007728,0.007728,0.007728
286,7595.67,0.18575,0.39812,1.08388,0.71503,0.65757,0.70651,0.42959,0.45253,0.81625,1.33223,0.00772,0.00772,0.00772
287,7620.49,0.19871,0.37686,1.07017,0.7334,0.62984,0.70198,0.42524,0.45521,0.84553,1.3413,0.007712,0.007712,0.007712
288,7646.55,0.19342,0.36803,1.06408,0.67244,0.68282,0.71332,0.43959,0.4565,0.82385,1.33175,0.007704,0.007704,0.007704
289,7673.28,0.19383,0.36684,1.06961,0.72072,0.64771,0.71221,0.44093,0.45546,0.83018,1.32767,0.007696,0.007696,0.007696
290,7699.34,0.18544,0.36896,1.0787,0.76245,0.62028,0.72353,0.43513,0.45269,0.77724,1.32567,0.007688,0.007688,0.007688
291,7726.06,0.19154,0.38296,1.08463,0.75059,0.61721,0.70947,0.42895,0.46816,0.84274,1.3477,0.00768,0.00768,0.00768
292,7750.88,0.20633,0.35966,1.07055,0.69602,0.6282,0.69331,0.42088,0.47289,0.86348,1.34067,0.007672,0.007672,0.007672
293,7777.32,0.20304,0.3825,1.06739,0.70776,0.64467,0.70123,0.43233,0.46408,0.8327,1.32682,0.007664,0.007664,0.007664
294,7804.15,0.19008,0.37418,1.07191,0.74756,0.61161,0.70665,0.43074,0.46575,0.83272,1.3338,0.007656,0.007656,0.007656
295,7830.53,0.18945,0.39039,1.08738,0.66385,0.67241,0.69085,0.42352,0.4552,0.84404,1.33467,0.007648,0.007648,0.007648
296,7857.29,0.18819,0.37596,1.0724,0.73512,0.63867,0.7016,0.42417,0.46971,0.83876,1.34477,0.00764,0.00764,0.00764
297,7884.11,0.19518,0.36369,1.07458,0.71658,0.69693,0.7216,0.44642,0.47139,0.82122,1.33546,0.007632,0.007632,0.007632
298,7910.78,0.19387,0.38184,1.07199,0.73798,0.65005,0.72344,0.44457,0.47044,0.77745,1.33612,0.007624,0.007624,0.007624
299,7935.61,0.18827,0.35632,1.06494,0.75576,0.64372,0.73768,0.46015,0.45748,0.76987,1.32555,0.007616,0.007616,0.007616
300,7961.36,0.19715,0.37257,1.07163,0.72915,0.62366,0.72141,0.44899,0.46906,0.75413,1.31977,0.007608,0.007608,0.007608
301,7986.21,0.19603,0.36784,1.06078,0.6898,0.67561,0.72704,0.44711,0.47053,0.79418,1.32833,0.0076,0.0076,0.0076
302,8011.16,0.18817,0.36875,1.06344,0.75669,0.66524,0.72952,0.44504,0.46186,0.79224,1.32464,0.007592,0.007592,0.007592
303,8036.15,0.19809,0.36302,1.07222,0.74173,0.65968,0.73573,0.44731,0.46878,0.75087,1.33404,0.007584,0.007584,0.007584
304,8063,0.19112,0.38156,1.06526,0.73514,0.66127,0.72139,0.43864,0.46126,0.79758,1.33351,0.007576,0.007576,0.007576
305,8089.81,0.1862,0.39607,1.06408,0.70931,0.68839,0.71445,0.43535,0.45884,0.83539,1.34767,0.007568,0.007568,0.007568
306,8116.63,0.19897,0.36742,1.08537,0.72568,0.65666,0.7149,0.44032,0.46465,0.82731,1.32206,0.00756,0.00756,0.00756
307,8143.42,0.18951,0.3681,1.05631,0.73901,0.66381,0.72925,0.45046,0.45855,0.71999,1.32571,0.007552,0.007552,0.007552
308,8170.15,0.19155,0.38897,1.06994,0.74681,0.6434,0.71533,0.4335,0.46209,0.86175,1.32485,0.007544,0.007544,0.007544
309,8196.85,0.19713,0.38593,1.07565,0.74457,0.6132,0.69516,0.42474,0.46309,0.84669,1.33894,0.007536,0.007536,0.007536
310,8223.58,0.19081,0.3511,1.06913,0.67737,0.62886,0.69425,0.42179,0.47279,0.8768,1.35731,0.007528,0.007528,0.007528
311,8250.36,0.18661,0.36297,1.0723,0.68191,0.63477,0.68638,0.41912,0.47555,0.86592,1.36107,0.00752,0.00752,0.00752
312,8277.2,0.18671,0.37608,1.06839,0.66535,0.64702,0.69878,0.42673,0.47231,0.83374,1.35502,0.007512,0.007512,0.007512
313,8302.85,0.19449,0.35406,1.05883,0.6757,0.68143,0.72189,0.43713,0.47246,0.79358,1.33767,0.007504,0.007504,0.007504
314,8327.67,0.18695,0.3715,1.06074,0.65507,0.66415,0.70079,0.42885,0.47383,0.90179,1.33966,0.007496,0.007496,0.007496
315,8352.79,0.19635,0.35871,1.06084,0.70912,0.64662,0.707,0.42489,0.47485,0.887,1.34384,0.007488,0.007488,0.007488
316,8379.64,0.19226,0.35232,1.06564,0.72737,0.63144,0.71896,0.43348,0.47078,0.8136,1.33148,0.00748,0.00748,0.00748
317,8406.46,0.1795,0.3669,1.05539,0.69886,0.63729,0.68788,0.41451,0.47496,0.87655,1.33855,0.007472,0.007472,0.007472
318,8433.23,0.19202,0.35771,1.0553,0.70737,0.67509,0.70639,0.42841,0.4561,0.8019,1.3216,0.007464,0.007464,0.007464
319,8460.02,0.18143,0.38528,1.0761,0.73924,0.62761,0.70774,0.42956,0.45841,0.83657,1.33041,0.007456,0.007456,0.007456
320,8486.29,0.19548,0.37681,1.07811,0.73395,0.62853,0.696,0.41891,0.45818,0.84904,1.32835,0.007448,0.007448,0.007448
321,8511.11,0.19345,0.35502,1.06062,0.65932,0.68659,0.70799,0.42899,0.46673,0.86649,1.34503,0.00744,0.00744,0.00744
322,8536.06,0.19527,0.34741,1.07111,0.7616,0.65923,0.72838,0.44829,0.46355,0.81302,1.32056,0.007432,0.007432,0.007432
323,8562.93,0.19682,0.34483,1.06309,0.7345,0.65193,0.72411,0.44964,0.46498,0.84301,1.33446,0.007424,0.007424,0.007424
324,8588.51,0.17963,0.35818,1.06575,0.70124,0.64802,0.7129,0.43459,0.47648,0.88213,1.35926,0.007416,0.007416,0.007416
325,8614.36,0.17777,0.35458,1.054,0.73251,0.67326,0.71281,0.4336,0.46557,0.84756,1.361,0.007408,0.007408,0.007408
326,8641.17,0.18608,0.37549,1.06366,0.70491,0.68956,0.72568,0.43905,0.46827,0.80628,1.34503,0.0074,0.0074,0.0074
327,8667.91,0.19064,0.35427,1.06167,0.77836,0.62346,0.718,0.44388,0.46469,0.83854,1.33145,0.007392,0.007392,0.007392
328,8694.69,0.19199,0.33407,1.05633,0.72751,0.63902,0.69501,0.42534,0.47173,0.85992,1.34148,0.007384,0.007384,0.007384
329,8721.52,0.18851,0.33999,1.04577,0.69429,0.67002,0.70607,0.42831,0.4711,0.85385,1.33722,0.007376,0.007376,0.007376
330,8748.33,0.18904,0.33894,1.06205,0.76771,0.65552,0.73773,0.44938,0.45787,0.79291,1.31882,0.007368,0.007368,0.007368
331,8774.7,0.18214,0.38984,1.07349,0.76536,0.66309,0.72292,0.44226,0.45532,0.81661,1.33293,0.00736,0.00736,0.00736
332,8801.52,0.19264,0.38557,1.08176,0.75816,0.62938,0.71906,0.44365,0.46504,0.82468,1.33887,0.007352,0.007352,0.007352
333,8828.31,0.1932,0.36271,1.05915,0.75114,0.61536,0.71287,0.43166,0.46632,0.89951,1.35246,0.007344,0.007344,0.007344
334,8855.19,0.17991,0.34909,1.0632,0.77845,0.65017,0.72847,0.44067,0.47214,0.81579,1.34326,0.007336,0.007336,0.007336
335,8881.99,0.1929,0.34864,1.06046,0.76362,0.6527,0.71513,0.435,0.47021,0.79677,1.34603,0.007328,0.007328,0.007328
336,8908.74,0.18801,0.33864,1.06116,0.73321,0.65451,0.72336,0.44661,0.46424,0.77932,1.33663,0.00732,0.00732,0.00732
337,8935.56,0.19087,0.34586,1.05787,0.7119,0.65866,0.70661,0.43886,0.45761,0.84017,1.3331,0.007312,0.007312,0.007312
338,8960.96,0.1925,0.35695,1.06723,0.74379,0.64279,0.72276,0.44933,0.45611,0.78715,1.3252,0.007304,0.007304,0.007304
339,8986.99,0.1783,0.31595,1.05255,0.76206,0.65286,0.73234,0.44513,0.4567,0.73282,1.3162,0.007296,0.007296,0.007296
340,9012.06,0.17482,0.32688,1.04232,0.76337,0.66628,0.74426,0.45376,0.4612,0.76695,1.32629,0.007288,0.007288,0.007288
341,9037,0.18043,0.33506,1.0519,0.72884,0.67433,0.72635,0.43924,0.46079,0.80209,1.3467,0.00728,0.00728,0.00728
342,9061.86,0.17684,0.32673,1.0486,0.71204,0.66176,0.71075,0.42388,0.46025,0.80761,1.34867,0.007272,0.007272,0.007272
343,9087.87,0.18537,0.32127,1.03749,0.69299,0.65567,0.6942,0.41884,0.46971,0.88676,1.35244,0.007264,0.007264,0.007264
344,9114.72,0.18907,0.31741,1.04332,0.68613,0.68351,0.70822,0.43043,0.46199,0.80224,1.33415,0.007256,0.007256,0.007256
345,9141.51,0.1879,0.33148,1.04827,0.71188,0.6784,0.71945,0.44123,0.45872,0.78666,1.31485,0.007248,0.007248,0.007248
346,9167.05,0.19178,0.33515,1.05696,0.68664,0.70131,0.71625,0.44011,0.46251,0.80045,1.31814,0.00724,0.00724,0.00724
347,9193.63,0.1793,0.32305,1.05557,0.73369,0.65907,0.71023,0.4263,0.46854,0.79328,1.34012,0.007232,0.007232,0.007232
348,9219.58,0.19073,0.34728,1.05861,0.70321,0.68809,0.71158,0.42863,0.45939,0.79826,1.32525,0.007224,0.007224,0.007224
349,9244.42,0.1827,0.34662,1.04194,0.74502,0.65674,0.71756,0.43227,0.46593,0.83297,1.33783,0.007216,0.007216,0.007216
350,9269.26,0.17655,0.32005,1.05312,0.68216,0.71162,0.72693,0.44288,0.46242,0.82106,1.32957,0.007208,0.007208,0.007208
351,9295.02,0.17546,0.31999,1.04263,0.71931,0.65748,0.71748,0.4374,0.45773,0.83445,1.32275,0.0072,0.0072,0.0072
352,9321.91,0.18428,0.32012,1.05372,0.70773,0.67698,0.72277,0.43964,0.45814,0.80584,1.32671,0.007192,0.007192,0.007192
353,9348.66,0.18325,0.33691,1.05543,0.70844,0.64372,0.71071,0.43577,0.45957,0.80737,1.32565,0.007184,0.007184,0.007184
354,9375.38,0.18945,0.37633,1.05279,0.73995,0.61098,0.71228,0.43487,0.46105,0.8025,1.32488,0.007176,0.007176,0.007176
355,9402.22,0.18908,0.35277,1.05832,0.73411,0.65034,0.70838,0.43296,0.46856,0.8225,1.32626,0.007168,0.007168,0.007168
356,9429.04,0.19595,0.34972,1.06542,0.78487,0.58619,0.70341,0.43303,0.46986,0.86569,1.33378,0.00716,0.00716,0.00716
357,9454.95,0.1827,0.3369,1.04646,0.73288,0.62876,0.70342,0.42922,0.46702,0.83618,1.34902,0.007152,0.007152,0.007152
358,9479.78,0.1794,0.32673,1.04341,0.68669,0.67153,0.70849,0.43455,0.46565,0.83229,1.35477,0.007144,0.007144,0.007144
359,9504.86,0.18857,0.3121,1.05144,0.71885,0.6618,0.7133,0.43535,0.46701,0.82597,1.35213,0.007136,0.007136,0.007136
360,9529.72,0.18791,0.34204,1.04116,0.72793,0.6481,0.70448,0.43239,0.47048,0.85188,1.35416,0.007128,0.007128,0.007128
361,9554.6,0.18828,0.34617,1.04588,0.754,0.64947,0.71404,0.435,0.46714,0.8121,1.33674,0.00712,0.00712,0.00712
362,9579.54,0.1802,0.33812,1.05564,0.72688,0.66205,0.72,0.44061,0.46493,0.80253,1.33282,0.007112,0.007112,0.007112
363,9604.5,0.17685,0.34331,1.04689,0.67183,0.69965,0.70142,0.42196,0.47101,0.82939,1.3476,0.007104,0.007104,0.007104
364,9629.37,0.17798,0.31902,1.04686,0.70759,0.7274,0.73222,0.43974,0.46782,0.76056,1.33178,0.007096,0.007096,0.007096
365,9654.25,0.18093,0.33344,1.04925,0.73305,0.68082,0.73015,0.43653,0.46704,0.78404,1.32363,0.007088,0.007088,0.007088
366,9679.31,0.17642,0.33543,1.06405,0.74457,0.65514,0.7181,0.42887,0.47487,0.83438,1.34329,0.00708,0.00708,0.00708
367,9705.94,0.1849,0.33013,1.04996,0.76626,0.65661,0.73767,0.44847,0.46724,0.7967,1.33829,0.007072,0.007072,0.007072
368,9732.75,0.17933,0.32457,1.04488,0.7084,0.68992,0.7334,0.44998,0.46695,0.81778,1.34126,0.007064,0.007064,0.007064
369,9759.56,0.17878,0.35135,1.05797,0.7422,0.66355,0.72363,0.44204,0.46957,0.83638,1.34681,0.007056,0.007056,0.007056
370,9785.18,0.18002,0.34325,1.04406,0.74568,0.63807,0.71999,0.44019,0.46717,0.7948,1.34023,0.007048,0.007048,0.007048
371,9811.92,0.1837,0.33782,1.04856,0.76489,0.64213,0.72421,0.43412,0.46391,0.79007,1.34588,0.00704,0.00704,0.00704
372,9838.7,0.17914,0.3274,1.04608,0.73106,0.64627,0.72373,0.43817,0.45823,0.83334,1.331,0.007032,0.007032,0.007032
373,9865.56,0.18987,0.32246,1.02951,0.74367,0.65363,0.72207,0.4432,0.45843,0.83726,1.31894,0.007024,0.007024,0.007024
374,9892.31,0.1773,0.32833,1.04769,0.7496,0.66668,0.73518,0.44795,0.45763,0.7637,1.31532,0.007016,0.007016,0.007016
375,9917.48,0.18135,0.33149,1.05304,0.76597,0.63637,0.71958,0.43744,0.45679,0.77848,1.31745,0.007008,0.007008,0.007008
