epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
160,2721.6,0.26889,0.82234,1.23807,0.67227,0.6095,0.66777,0.39996,0.48205,0.80648,1.29887,0.008728,0.008728,0.008728
161,2738.12,0.26764,0.84783,1.23016,0.63057,0.59773,0.62889,0.36901,0.49559,0.91082,1.33233,0.00872,0.00872,0.00872
162,2754.86,0.2591,0.79643,1.22224,0.59426,0.64083,0.63826,0.38177,0.49216,0.85917,1.33042,0.008712,0.008712,0.008712
163,2772.42,0.26601,0.78342,1.22793,0.64049,0.65233,0.66369,0.39368,0.49874,0.83463,1.34417,0.008704,0.008704,0.008704
164,2791.04,0.25222,0.78831,1.22967,0.65925,0.61819,0.67167,0.39456,0.49401,0.8534,1.34441,0.008696,0.008696,0.008696
165,2808.93,0.26398,0.82115,1.22522,0.65556,0.60515,0.66091,0.3996,0.499,0.83911,1.33128,0.008688,0.008688,0.008688
166,2825.11,0.27598,0.84167,1.24146,0.59475,0.59114,0.61112,0.36765,0.50076,0.95547,1.34559,0.00868,0.00868,0.00868
167,2841.66,0.24809,0.80785,1.22365,0.6531,0.59451,0.65518,0.39328,0.49101,0.83755,1.30836,0.008672,0.008672,0.008672
168,2858.83,0.26063,0.80014,1.21942,0.6607,0.61126,0.64277,0.39108,0.49249,0.88603,1.33032,0.008664,0.008664,0.008664
169,2875.31,0.28139,0.78866,1.22393,0.67159,0.58079,0.6618,0.39876,0.4928,0.82063,1.31573,0.008656,0.008656,0.008656
170,2891.57,0.26799,0.80156,1.23241,0.6672,0.49875,0.58054,0.34487,0.50856,0.97358,1.37275,0.008648,0.008648,0.008648
171,2907.84,0.25887,0.7707,1.21295,0.65992,0.64559,0.66546,0.40613,0.49049,0.80609,1.31089,0.00864,0.00864,0.00864
172,2924.43,0.26961,0.82184,1.24419,0.67675,0.6073,0.65446,0.39873,0.4756,0.80689,1.29179,0.008632,0.008632,0.008632
173,2940.7,0.26094,0.7974,1.22491,0.62775,0.58571,0.60188,0.35471,0.52312,0.95029,1.36399,0.008624,0.008624,0.008624
174,2957.01,0.28022,0.78979,1.21436,0.60585,0.59196,0.61818,0.36131,0.51526,0.90353,1.36898,0.008616,0.008616,0.008616
175,2973.95,0.27253,0.77629,1.24098,0.65361,0.62233,0.67112,0.39321,0.49546,0.8138,1.33699,0.008608,0.008608,0.008608
176,2991.81,0.26383,0.78037,1.2231,0.68808,0.6099,0.68307,0.39891,0.48338,0.81998,1.30985,0.0086,0.0086,0.0086
177,3008.34,0.26891,0.80612,1.21503,0.61451,0.59258,0.60911,0.36014,0.49758,0.92972,1.34513,0.008592,0.008592,0.008592
178,3024.63,0.251,0.76578,1.21604,0.66991,0.63844,0.68301,0.42053,0.48607,0.77984,1.30098,0.008584,0.008584,0.008584
179,3040.81,0.25664,0.79163,1.23023,0.68177,0.58127,0.65838,0.39648,0.48794,0.82323,1.31339,0.008576,0.008576,0.008576
180,3057.58,0.26034,0.83087,1.21329,0.61044,0.65305,0.65268,0.39777,0.48919,0.82314,1.31935,0.008568,0.008568,0.008568
181,3073.95,0.2561,0.73492,1.19985,0.64839,0.57705,0.63129,0.3724,0.50226,0.97097,1.35298,0.00856,0.00856,0.00856
182,3090.65,0.27461,0.79427,1.22957,0.69647,0.58064,0.6739,0.40759,0.48041,0.85407,1.32024,0.008552,0.008552,0.008552
183,3106.87,0.25011,0.75606,1.21762,0.67929,0.57289,0.64565,0.39281,0.48985,0.85814,1.33596,0.008544,0.008544,0.008544
184,3123.37,0.24574,0.75071,1.1956,0.65674,0.58696,0.64708,0.39802,0.49673,0.86128,1.3494,0.008536,0.008536,0.008536
185,3139.62,0.25071,0.74713,1.19496,0.61157,0.64928,0.66594,0.4044,0.48593,0.83495,1.32249,0.008528,0.008528,0.008528
186,3156.05,0.2584,0.76529,1.20821,0.63792,0.60212,0.65287,0.39604,0.48448,0.89977,1.33178,0.00852,0.00852,0.00852
187,3172.43,0.25117,0.80267,1.22845,0.61646,0.6205,0.64776,0.39305,0.48312,0.83451,1.31712,0.008512,0.008512,0.008512
