epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,3004.53,3.85321,1.07571,1.47539,0.45772,0.40892,0.38856,0.22352,5.02362,0.94414,1.44319,0.009568,0.009568,0.009568
56,3279.31,3.86625,1.07104,1.4819,0.47135,0.40176,0.39105,0.22499,5.01012,0.94472,1.44219,0.00956,0.00956,0.00956
57,3553.67,3.81166,1.0647,1.47287,0.47357,0.40395,0.39412,0.22664,4.98703,0.93637,1.43616,0.009552,0.009552,0.009552
58,3844.12,3.87225,1.0634,1.47195,0.47014,0.4076,0.39466,0.2283,4.97747,0.937,1.43492,0.009544,0.009544,0.009544
59,4175.03,3.83145,1.0586,1.47091,0.47004,0.40364,0.39284,0.2277,4.96328,0.93611,1.43223,0.009536,0.009536,0.009536
60,4472.07,3.82351,1.06006,1.46331,0.47166,0.40753,0.39559,0.22903,4.95846,0.93306,1.43175,0.009528,0.009528,0.009528
61,4801.97,3.87422,1.04968,1.46561,0.48099,0.4053,0.39842,0.23113,4.93687,0.92789,1.42842,0.00952,0.00952,0.00952
62,5087.58,3.80432,1.05211,1.46508,0.47286,0.41533,0.40034,0.23184,4.90716,0.92415,1.42396,0.009512,0.009512,0.009512
63,5479.27,3.79696,1.05619,1.46163,0.47771,0.40942,0.40117,0.2321,4.90178,0.92578,1.42397,0.009504,0.009504,0.009504
64,5783.58,3.77428,1.04526,1.46234,0.46334,0.41722,0.40218,0.23278,4.89257,0.91878,1.42144,0.009496,0.009496,0.009496
65,6131.63,3.77123,1.03433,1.4526,0.46848,0.41673,0.40163,0.23273,4.87962,0.9172,1.41996,0.009488,0.009488,0.009488
66,6408.74,3.72288,1.03708,1.45166,0.46828,0.41545,0.40329,0.23385,4.86727,0.91573,1.41887,0.00948,0.00948,0.00948
